timestamp,zone_id,time_of_day,current_count,flow_rate,average_velocity,occupancy_after_5_min
2026-01-01 12:22:00,Hall 1,12.37,831,-3.31,1.48,761
2026-01-01 12:23:00,Hall 3,12.38,769,0.49,1.34,772
2026-01-01 12:24:00,Hall 1,12.4,787,-14.94,1.16,692
2026-01-01 12:25:00,Open Arena,12.42,731,4.46,1.34,777
2026-01-01 12:26:00,Hall 3,12.43,853,11.7,1.46,914
2026-01-01 12:27:00,Hall 2,12.45,751,-3.55,1.27,729
2026-01-01 12:28:00,Hall 3,12.47,686,14.15,1.42,771
2026-01-01 12:29:00,Hall 1,12.48,759,5.74,1.27,792
2026-01-01 12:30:00,Hall 3,12.5,698,0.48,1.3,685
2026-01-01 12:31:00,Open Arena,12.52,762,7.1,1.39,796
2026-01-01 12:32:00,Hall 1,12.53,747,19.53,1.29,838
2026-01-01 12:33:00,Hall 1,12.55,777,1.49,1.41,799
2026-01-01 12:34:00,Hall 1,12.57,733,-4.19,1.39,703
2026-01-01 12:35:00,Hall 2,12.58,736,2.87,1.26,749
2026-01-01 12:36:00,Open Arena,12.6,638,-2.01,1.38,644
2026-01-01 12:37:00,Open Arena,12.62,803,-4.36,1.23,784
2026-01-01 12:38:00,Hall 2,12.63,697,-5.85,1.53,665
2026-01-01 12:39:00,Hall 3,12.65,688,12.33,1.37,755
2026-01-01 12:40:00,Open Arena,12.67,767,0.56,1.42,773
2026-01-01 12:41:00,Hall 3,12.68,693,12.06,1.31,766
2026-01-01 12:42:00,Hall 2,12.7,707,12.53,1.33,729
2026-01-01 12:43:00,Hall 2,12.72,775,7.94,1.48,806
2026-01-01 12:44:00,Hall 3,12.73,785,11.66,1.34,840
2026-01-01 12:45:00,Hall 2,12.75,710,-7.04,1.32,657
2026-01-01 12:46:00,Hall 1,12.77,734,-1.16,1.36,701
2026-01-01 12:47:00,Open Arena,12.78,662,-6.65,1.46,619
2026-01-01 12:48:00,Open Arena,12.8,672,-9.21,1.38,632
2026-01-01 12:49:00,Open Arena,12.82,691,4.27,1.23,710
2026-01-01 12:50:00,Hall 3,12.83,794,-0.84,1.4,803
2026-01-01 12:51:00,Hall 3,12.85,711,16.15,1.29,812
2026-01-01 12:52:00,Hall 3,12.87,725,12.83,1.43,808
2026-01-01 12:53:00,Open Arena,12.88,731,10.99,1.38,771
2026-01-01 12:54:00,Hall 3,12.9,741,12.5,1.22,823
2026-01-01 12:55:00,Hall 3,12.92,706,2.76,1.36,724
2026-01-01 12:56:00,Hall 1,12.93,723,4.63,1.27,744
2026-01-01 12:57:00,Open Arena,12.95,659,2.06,1.2,650
2026-01-01 12:58:00,Hall 1,12.97,657,-4.6,1.45,648
2026-01-01 12:59:00,Hall 3,12.98,667,9.86,1.34,708
2026-01-01 13:00:00,Hall 2,13.0,765,8.67,1.34,796
2026-01-01 13:01:00,Hall 2,13.02,743,-16.09,1.36,659
2026-01-01 13:02:00,Hall 1,13.03,692,9.78,1.46,755
2026-01-01 13:03:00,Hall 1,13.05,646,11.11,1.14,721
2026-01-01 13:04:00,Hall 3,13.07,673,-1.05,1.41,645
2026-01-01 13:05:00,Hall 3,13.08,684,8.26,1.23,719
2026-01-01 13:06:00,Hall 2,13.1,649,-0.15,1.39,633
2026-01-01 13:07:00,Hall 1,13.12,773,-1.81,1.48,775
2026-01-01 13:08:00,Hall 3,13.13,2251,120.0,0.97,2859
2026-01-01 13:09:00,Hall 2,13.15,718,14.39,1.44,766
2026-01-01 13:10:00,Open Arena,13.17,708,-2.16,1.43,673
2026-01-01 13:11:00,Hall 2,13.18,661,17.62,1.42,750
2026-01-01 13:12:00,Hall 1,13.2,651,7.31,1.47,662
2026-01-01 13:13:00,Open Arena,13.22,694,-10.09,1.4,637
2026-01-01 13:14:00,Hall 2,13.23,813,9.42,1.37,855
2026-01-01 13:15:00,Hall 2,13.25,736,20.92,1.27,825
2026-01-01 13:16:00,Hall 3,13.27,777,11.48,1.32,829
2026-01-01 13:17:00,Hall 2,13.28,833,-2.63,1.39,815
2026-01-01 13:18:00,Hall 3,13.3,634,10.22,1.24,687
2026-01-01 13:19:00,Hall 2,13.32,751,-4.93,1.26,732
2026-01-01 13:20:00,Open Arena,13.33,709,-5.8,1.17,675
2026-01-01 13:21:00,Open Arena,13.35,845,10.2,1.26,869
2026-01-01 13:22:00,Hall 1,13.37,787,-5.87,1.42,757
2026-01-01 13:23:00,Hall 2,13.38,765,-10.44,1.19,695
2026-01-01 13:24:00,Hall 2,13.4,847,16.48,1.22,917
2026-01-01 13:25:00,Open Arena,13.42,792,8.61,1.29,832
2026-01-01 13:26:00,Hall 2,13.43,747,14.47,1.36,814
2026-01-01 13:27:00,Hall 1,13.45,697,1.82,1.18,720
2026-01-01 13:28:00,Hall 2,13.47,739,19.93,1.37,830
2026-01-01 13:29:00,Hall 2,13.48,693,10.13,1.38,771
2026-01-01 13:30:00,Hall 2,13.5,773,-6.29,1.5,724
2026-01-01 13:31:00,Open Arena,13.52,679,17.63,1.35,775
2026-01-01 13:32:00,Hall 3,13.53,827,8.59,1.37,864
2026-01-01 13:33:00,Hall 1,13.55,802,-1.94,1.35,791
2026-01-01 13:34:00,Open Arena,13.57,782,2.85,1.3,795
2026-01-01 13:35:00,Open Arena,13.58,875,11.42,1.51,951
2026-01-01 13:36:00,Hall 3,13.6,748,-4.01,1.24,707
2026-01-01 13:37:00,Hall 2,13.62,846,-0.89,1.3,868
2026-01-01 13:38:00,Hall 2,13.63,825,1.97,1.19,825
2026-01-01 13:39:00,Hall 1,13.65,853,-12.14,1.47,804
2026-01-01 13:40:00,Hall 2,13.67,723,-10.09,1.41,683
2026-01-01 13:41:00,Open Arena,13.68,896,8.79,1.45,944
2026-01-01 13:42:00,Hall 1,13.7,779,10.15,1.36,843
2026-01-01 13:43:00,Hall 3,13.72,820,0.68,1.26,787
2026-01-01 13:44:00,Hall 2,13.73,907,8.14,1.15,946
2026-01-01 13:45:00,Hall 1,13.75,855,-12.91,1.29,788
2026-01-01 13:46:00,Hall 3,13.77,884,-3.3,1.35,856
2026-01-01 13:47:00,Hall 3,13.78,752,3.96,1.45,770
2026-01-01 13:48:00,Open Arena,13.8,818,15.6,1.17,896
2026-01-01 13:49:00,Hall 2,13.82,838,-8.38,1.31,789
2026-01-01 13:50:00,Hall 1,13.83,856,8.81,1.32,867
2026-01-01 13:51:00,Hall 1,13.85,934,-5.29,1.34,908
2026-01-01 13:52:00,Hall 3,13.87,957,14.0,1.0,1045
2026-01-01 13:53:00,Open Arena,13.88,893,14.6,1.15,931
2026-01-01 13:54:00,Hall 2,13.9,921,16.92,1.2,1001
2026-01-01 13:55:00,Open Arena,13.92,893,2.16,1.31,916
2026-01-01 13:56:00,Hall 3,13.93,964,15.47,1.25,1048
2026-01-01 13:57:00,Open Arena,13.95,903,-10.74,1.27,829
2026-01-01 13:58:00,Open Arena,13.97,908,6.48,1.29,915
2026-01-01 13:59:00,Open Arena,13.98,1033,5.13,1.22,1078
2026-01-01 14:00:00,Open Arena,14.0,1023,-10.78,1.31,978
2026-01-01 14:01:00,Hall 1,14.02,1036,-4.22,1.34,1026
2026-01-01 14:02:00,Hall 3,14.03,861,7.95,1.35,907
2026-01-01 14:03:00,Hall 1,14.05,1052,16.18,1.35,1136
2026-01-01 14:04:00,Open Arena,14.07,959,-1.75,1.41,940
2026-01-01 14:05:00,Hall 1,14.08,1025,13.48,1.34,1080
2026-01-01 14:06:00,Hall 3,14.1,956,0.25,1.28,939
2026-01-01 14:07:00,Hall 3,14.12,1021,3.07,1.47,1070
2026-01-01 14:08:00,Hall 2,14.13,1019,0.77,1.38,1015
2026-01-01 14:09:00,Hall 1,14.15,1041,23.61,1.42,1185
2026-01-01 14:10:00,Hall 2,14.17,1071,3.89,1.24,1064
2026-01-01 14:11:00,Hall 1,14.18,1007,-0.21,1.36,1007
2026-01-01 14:12:00,Hall 3,14.2,1035,4.48,1.27,1038
2026-01-01 14:13:00,Hall 3,14.22,1082,4.89,1.34,1140
2026-01-01 14:14:00,Hall 3,14.23,1022,2.16,1.11,1028
2026-01-01 14:15:00,Hall 2,14.25,1079,-2.12,1.2,1075
2026-01-01 14:16:00,Hall 2,14.27,1081,4.82,1.41,1126
2026-01-01 14:17:00,Hall 2,14.28,1152,11.65,1.44,1216
2026-01-01 14:18:00,Hall 2,14.3,1166,7.28,1.42,1201
2026-01-01 14:19:00,Hall 2,14.32,1112,-6.26,1.36,1082
2026-01-01 14:20:00,Hall 1,14.33,1104,26.08,1.25,1231
2026-01-01 14:21:00,Hall 1,14.35,1186,-1.4,1.27,1184
2026-01-01 14:22:00,Hall 3,14.37,1221,-2.69,1.14,1231
2026-01-01 14:23:00,Open Arena,14.38,1190,17.74,1.15,1263
2026-01-01 14:24:00,Hall 1,14.4,1206,4.7,1.19,1214
2026-01-01 14:25:00,Open Arena,14.42,1164,-14.62,1.24,1083
2026-01-01 14:26:00,Open Arena,14.43,1123,3.6,1.32,1127
2026-01-01 14:27:00,Hall 2,14.45,1196,-9.0,1.31,1149
2026-01-01 14:28:00,Open Arena,14.47,1155,9.38,1.29,1196
2026-01-01 14:29:00,Open Arena,14.48,1190,-1.05,1.15,1174
2026-01-01 14:30:00,Open Arena,14.5,1142,-16.61,1.05,1059
2026-01-01 14:31:00,Hall 3,14.52,1267,-0.82,1.25,1270
2026-01-01 14:32:00,Hall 2,14.53,1159,-2.04,1.16,1138
2026-01-01 14:33:00,Open Arena,14.55,1259,4.37,1.31,1262
2026-01-01 14:34:00,Hall 2,14.57,1324,5.27,1.13,1346
2026-01-01 14:35:00,Hall 3,14.58,1295,2.62,1.26,1296
2026-01-01 14:36:00,Hall 2,14.6,1322,-3.24,1.18,1281
2026-01-01 14:37:00,Hall 2,14.62,1254,29.37,1.12,1395
2026-01-01 14:38:00,Hall 3,14.63,1297,-1.35,1.26,1285
2026-01-01 14:39:00,Hall 2,14.65,1335,15.31,1.41,1416
2026-01-01 14:40:00,Hall 2,14.67,1285,6.94,1.21,1293
2026-01-01 14:41:00,Open Arena,14.68,1350,-2.43,1.2,1336
2026-01-01 14:42:00,Hall 3,14.7,1403,9.38,1.17,1464
2026-01-01 14:43:00,Hall 2,14.72,1305,-16.87,1.34,1191
2026-01-01 14:44:00,Open Arena,14.73,1368,13.87,1.23,1445
2026-01-01 14:45:00,Hall 2,14.75,1385,13.93,1.18,1441
2026-01-01 14:46:00,Open Arena,14.77,1446,-12.8,1.2,1379
2026-01-01 14:47:00,Hall 1,14.78,1409,6.83,1.12,1464
2026-01-01 14:48:00,Open Arena,14.8,1448,17.31,1.17,1530
2026-01-01 14:49:00,Hall 2,14.82,1440,-1.05,1.13,1436
2026-01-01 14:50:00,Hall 1,14.83,1440,-1.68,1.21,1451
2026-01-01 14:51:00,Hall 1,14.85,1439,7.05,1.22,1465
2026-01-01 14:52:00,Hall 2,14.87,1494,6.19,1.14,1532
2026-01-01 14:53:00,Hall 2,14.88,1386,-1.68,1.13,1368
2026-01-01 14:54:00,Open Arena,14.9,1445,12.28,1.16,1519
2026-01-01 14:55:00,Hall 1,14.92,1529,17.72,1.02,1616
2026-01-01 14:56:00,Hall 3,14.93,1485,3.23,1.1,1500
2026-01-01 14:57:00,Hall 1,14.95,1522,20.08,1.18,1622
2026-01-01 14:58:00,Open Arena,14.97,1515,6.81,1.2,1530
2026-01-01 14:59:00,Hall 1,14.98,1533,-3.5,1.39,1516
2026-01-01 15:00:00,Hall 3,15.0,1536,13.31,1.11,1618
2026-01-01 15:01:00,Open Arena,15.02,1507,11.09,1.15,1586
2026-01-01 15:02:00,Open Arena,15.03,1572,18.16,1.25,1675
2026-01-01 15:03:00,Hall 3,15.05,1604,6.7,1.2,1604
2026-01-01 15:04:00,Hall 2,15.07,1704,11.78,1.11,1763
2026-01-01 15:05:00,Open Arena,15.08,1595,4.58,1.14,1635
2026-01-01 15:06:00,Open Arena,15.1,1480,12.04,1.02,1538
2026-01-01 15:07:00,Hall 1,15.12,1635,-6.04,1.24,1588
2026-01-01 15:08:00,Hall 2,15.13,1688,17.62,1.04,1769
2026-01-01 15:09:00,Hall 3,15.15,1664,3.54,1.14,1700
2026-01-01 15:10:00,Hall 1,15.17,1691,7.59,1.0,1730
2026-01-01 15:11:00,Hall 2,15.18,1742,7.56,1.15,1781
2026-01-01 15:12:00,Hall 1,15.2,1605,-3.48,1.02,1551
2026-01-01 15:13:00,Hall 1,15.22,1738,14.22,1.12,1811
2026-01-01 15:14:00,Hall 3,15.23,1630,-11.93,0.88,1590
2026-01-01 15:15:00,Hall 2,15.25,1674,9.67,1.14,1727
2026-01-01 15:16:00,Hall 2,15.27,1682,1.28,1.18,1691
2026-01-01 15:17:00,Hall 2,15.28,1670,5.63,0.96,1707
2026-01-01 15:18:00,Open Arena,15.3,1768,-5.12,1.11,1727
2026-01-01 15:19:00,Hall 2,15.32,1799,-5.6,1.16,1753
2026-01-01 15:20:00,Hall 1,15.33,1734,-8.0,1.21,1703
2026-01-01 15:21:00,Open Arena,15.35,1794,1.89,0.96,1804
2026-01-01 15:22:00,Hall 3,15.37,1812,-5.21,1.18,1770
2026-01-01 15:23:00,Open Arena,15.38,1786,10.64,1.01,1862
2026-01-01 15:24:00,Open Arena,15.4,1840,-3.83,1.12,1831
2026-01-01 15:25:00,Open Arena,15.42,1847,-0.61,1.16,1824
2026-01-01 15:26:00,Open Arena,15.43,1784,22.59,1.3,1894
2026-01-01 15:27:00,Hall 1,15.45,1823,5.42,1.16,1876
2026-01-01 15:28:00,Hall 1,15.47,1905,12.12,0.96,1967
2026-01-01 15:29:00,Open Arena,15.48,1787,-2.13,1.17,1773
2026-01-01 15:30:00,Hall 1,15.5,1919,-1.24,0.92,1899
2026-01-01 15:31:00,Open Arena,15.52,1825,5.23,1.12,1891
2026-01-01 15:32:00,Open Arena,15.53,1949,3.65,1.23,1970
2026-01-01 15:33:00,Hall 2,15.55,1898,-4.54,1.06,1891
2026-01-01 15:34:00,Hall 3,15.57,1827,-6.72,1.0,1780
2026-01-01 15:35:00,Open Arena,15.58,1911,-3.5,1.05,1910
2026-01-01 15:36:00,Hall 1,15.6,1886,-5.98,0.91,1863
2026-01-01 15:37:00,Open Arena,15.62,1917,9.7,1.19,1949
2026-01-01 15:38:00,Open Arena,15.63,2017,22.03,1.1,2141
2026-01-01 15:39:00,Hall 2,15.65,1880,-4.46,1.12,1857
2026-01-01 15:40:00,Hall 2,15.67,1908,5.75,1.02,1903
2026-01-01 15:41:00,Hall 3,15.68,1947,22.98,1.04,2084
2026-01-01 15:42:00,Open Arena,15.7,1994,0.3,0.99,1994
2026-01-01 15:43:00,Open Arena,15.72,2010,18.13,0.98,2116
2026-01-01 15:44:00,Open Arena,15.73,1984,7.48,0.92,1998
2026-01-01 15:45:00,Open Arena,15.75,2023,16.46,0.94,2096
2026-01-01 15:46:00,Hall 1,15.77,1985,6.15,1.09,2011
2026-01-01 15:47:00,Hall 3,15.78,1964,16.88,1.01,2055
2026-01-01 15:48:00,Hall 3,15.8,2087,9.71,1.01,2152
2026-01-01 15:49:00,Open Arena,15.82,2036,-6.76,1.14,2008
2026-01-01 15:50:00,Open Arena,15.83,2134,12.54,0.9,2185
2026-01-01 15:51:00,Hall 1,15.85,2102,8.73,1.02,2159
2026-01-01 15:52:00,Hall 2,15.87,2017,7.05,1.02,2042
2026-01-01 15:53:00,Hall 1,15.88,2154,11.47,1.1,2200
2026-01-01 15:54:00,Hall 1,15.9,2162,-1.68,0.95,2160
2026-01-01 15:55:00,Hall 2,15.92,2034,-8.07,1.09,1978
2026-01-01 15:56:00,Hall 3,15.93,2042,16.65,1.15,2147
2026-01-01 15:57:00,Hall 1,15.95,2067,12.79,1.02,2142
2026-01-01 15:58:00,Hall 3,15.97,2072,2.45,1.05,2076
2026-01-01 15:59:00,Hall 1,15.98,2138,9.49,0.94,2203
2026-01-01 16:00:00,Hall 1,16.0,2106,3.07,0.88,2125
2026-01-01 16:01:00,Hall 3,16.02,2274,-4.29,0.81,2222
2026-01-01 16:02:00,Hall 1,16.03,2144,-1.95,1.18,2133
2026-01-01 16:03:00,Hall 3,16.05,2150,3.57,0.9,2164
2026-01-01 16:04:00,Hall 3,16.07,2201,-5.73,0.98,2166
2026-01-01 16:05:00,Open Arena,16.08,2212,15.5,1.04,2302
2026-01-01 16:06:00,Hall 2,16.1,2255,1.42,0.95,2259
2026-01-01 16:07:00,Hall 1,16.12,2209,16.67,1.14,2293
2026-01-01 16:08:00,Hall 1,16.13,2240,-1.23,0.91,2214
2026-01-01 16:09:00,Hall 1,16.15,2139,5.66,0.92,2186
2026-01-01 16:10:00,Open Arena,16.17,2227,-10.77,1.08,2178
2026-01-01 16:11:00,Hall 3,16.18,2152,22.78,1.14,2263
2026-01-01 16:12:00,Hall 3,16.2,2217,2.04,1.17,2243
2026-01-01 16:13:00,Hall 3,16.22,2189,9.09,0.96,2244
2026-01-01 16:14:00,Hall 1,16.23,2239,8.88,0.85,2286
2026-01-01 16:15:00,Hall 1,16.25,2252,6.45,0.86,2283
2026-01-01 16:16:00,Open Arena,16.27,2295,8.12,0.95,2335
2026-01-01 16:17:00,Hall 3,16.28,2249,0.28,1.1,2267
2026-01-01 16:18:00,Open Arena,16.3,2213,0.16,1.06,2245
2026-01-01 16:19:00,Hall 1,16.32,2290,-11.24,1.22,2229
2026-01-01 16:20:00,Hall 1,16.33,2312,3.69,1.1,2330
2026-01-01 16:21:00,Hall 2,16.35,2269,8.29,1.0,2325
2026-01-01 16:22:00,Open Arena,16.37,2382,7.19,0.9,2414
2026-01-01 16:23:00,Hall 3,16.38,2211,8.86,1.03,2255
2026-01-01 16:24:00,Open Arena,16.4,2323,6.91,0.88,2337
2026-01-01 16:25:00,Hall 2,16.42,2281,1.51,0.95,2283
2026-01-01 16:26:00,Open Arena,16.43,2327,11.69,0.99,2386
2026-01-01 16:27:00,Open Arena,16.45,2393,-9.48,0.93,2337
2026-01-01 16:28:00,Open Arena,16.47,2273,-8.15,1.0,2220
2026-01-01 16:29:00,Hall 1,16.48,2392,12.18,0.96,2453
2026-01-01 16:30:00,Open Arena,16.5,2454,11.53,1.11,2515
2026-01-01 16:31:00,Hall 2,16.52,2384,0.42,1.13,2387
2026-01-01 16:32:00,Hall 1,16.53,2365,23.4,0.9,2491
2026-01-01 16:33:00,Hall 1,16.55,2317,13.51,1.04,2377
2026-01-01 16:34:00,Hall 2,16.57,2351,-8.2,0.81,2302
2026-01-01 16:35:00,Hall 1,16.58,2338,29.71,0.99,2488
2026-01-01 16:36:00,Hall 2,16.6,2337,-5.61,0.89,2299
2026-01-01 16:37:00,Hall 3,16.62,2291,4.92,0.97,2314
2026-01-01 16:38:00,Open Arena,16.63,2384,3.26,0.79,2403
2026-01-01 16:39:00,Open Arena,16.65,2370,4.19,0.83,2409
2026-01-01 16:40:00,Hall 1,16.67,2338,-11.85,1.1,2271
2026-01-01 16:41:00,Open Arena,16.68,2335,4.07,0.95,2343
2026-01-01 16:42:00,Hall 2,16.7,2437,9.91,1.07,2487
2026-01-01 16:43:00,Hall 1,16.72,2355,11.9,0.91,2419
2026-01-01 16:44:00,Open Arena,16.73,2335,11.78,1.2,2406
2026-01-01 16:45:00,Open Arena,16.75,2313,12.01,1.06,2362
2026-01-01 16:46:00,Hall 2,16.77,2454,1.03,0.9,2466
2026-01-01 16:47:00,Hall 2,16.78,2339,15.78,1.07,2426
2026-01-01 16:48:00,Hall 2,16.8,2378,3.98,0.89,2381
2026-01-01 16:49:00,Hall 1,16.82,2339,6.45,1.04,2369
2026-01-01 16:50:00,Hall 1,16.83,2372,-4.94,1.09,2392
2026-01-01 16:51:00,Hall 1,16.85,2377,7.0,1.22,2416
2026-01-01 16:52:00,Open Arena,16.87,2461,3.05,1.11,2468
2026-01-01 16:53:00,Hall 1,16.88,2452,-2.5,1.19,2431
2026-01-01 16:54:00,Hall 3,16.9,2445,4.6,0.77,2485
2026-01-01 16:55:00,Hall 2,16.92,2342,-20.87,1.08,2225
2026-01-01 16:56:00,Hall 2,16.93,2398,-3.91,1.0,2354
2026-01-01 16:57:00,Hall 3,16.95,2460,-1.36,1.12,2455
2026-01-01 16:58:00,Hall 2,16.97,2363,12.24,0.99,2387
2026-01-01 16:59:00,Hall 2,16.98,2337,-15.45,1.19,2261
2026-01-01 17:00:00,Hall 1,17.0,2375,-27.7,0.99,2237
2026-01-01 17:01:00,Hall 2,17.02,2452,-85.3,0.94,2028
2026-01-01 17:02:00,Hall 1,17.03,2477,-20.4,0.98,2381
2026-01-01 17:03:00,Hall 1,17.05,2406,-41.38,1.04,2214
2026-01-01 17:04:00,Hall 2,17.07,2492,-89.51,0.85,2035
2026-01-01 17:05:00,Hall 2,17.08,2397,-37.63,0.83,2208
2026-01-01 17:06:00,Open Arena,17.1,2296,-46.85,0.94,2043
2026-01-01 17:07:00,Open Arena,17.12,2412,-31.82,0.83,2243
2026-01-01 17:08:00,Hall 3,17.13,2415,-14.77,1.06,2341
2026-01-01 17:09:00,Hall 1,17.15,2420,-37.74,0.96,2208
2026-01-01 17:10:00,Hall 2,17.17,2453,-18.11,1.06,2357
2026-01-01 17:11:00,Hall 3,17.18,2411,-34.98,0.88,2233
2026-01-01 17:12:00,Open Arena,17.2,2427,-15.28,0.99,2346
2026-01-01 17:13:00,Open Arena,17.22,2314,-72.11,0.89,1966
2026-01-01 17:14:00,Hall 2,17.23,2331,-43.43,0.83,2118
2026-01-01 17:15:00,Hall 3,17.25,2404,-60.74,0.84,2092
2026-01-01 17:16:00,Hall 2,17.27,2373,-62.29,0.88,2058
2026-01-01 17:17:00,Hall 2,17.28,2371,-51.45,0.82,2114
2026-01-01 17:18:00,Open Arena,17.3,2400,-11.46,0.95,2355
2026-01-01 17:19:00,Hall 1,17.32,2376,-25.48,1.05,2246
2026-01-01 17:20:00,Hall 1,17.33,2407,-19.06,0.95,2311
2026-01-01 17:21:00,Open Arena,17.35,2434,-41.2,0.99,2239
2026-01-01 17:22:00,Hall 1,17.37,2352,-24.53,0.81,2228
2026-01-01 17:23:00,Hall 2,17.38,2453,-39.28,0.89,2249
2026-01-01 17:24:00,Hall 1,17.4,2384,-40.68,1.04,2144
2026-01-01 17:25:00,Open Arena,17.42,2237,-79.49,0.93,1793
2026-01-01 17:26:00,Hall 2,17.43,2278,-10.68,0.98,2239
2026-01-01 17:27:00,Hall 1,17.45,2293,-79.52,0.9,1900
2026-01-01 17:28:00,Hall 1,17.47,2392,-8.39,0.72,2355
2026-01-01 17:29:00,Hall 2,17.48,2372,-56.1,0.91,2101
2026-01-01 17:30:00,Open Arena,17.5,2422,-62.48,0.96,2130
2026-01-01 17:31:00,Hall 1,17.52,2352,-41.7,1.15,2122
2026-01-01 17:32:00,Open Arena,17.53,2330,-42.02,1.01,2127
2026-01-01 17:33:00,Open Arena,17.55,2318,-21.92,0.96,2214
2026-01-01 17:34:00,Open Arena,17.57,3250,120.0,0.83,3827
2026-01-01 17:35:00,Hall 1,17.58,2234,-53.5,1.05,1992
2026-01-01 17:36:00,Hall 3,17.6,2256,-42.84,1.15,2041
2026-01-01 17:37:00,Hall 3,17.62,2315,-8.69,1.11,2242
2026-01-01 17:38:00,Open Arena,17.63,2264,-52.34,0.98,1993
2026-01-01 17:39:00,Hall 1,17.65,2314,-74.32,1.02,1927
2026-01-01 17:40:00,Hall 3,17.67,2260,-67.44,0.87,1931
2026-01-01 17:41:00,Hall 1,17.68,2283,-50.0,0.98,2060
2026-01-01 17:42:00,Hall 2,17.7,2245,-18.23,0.94,2146
2026-01-01 17:43:00,Hall 1,17.72,2265,-50.28,0.97,1993
2026-01-01 17:44:00,Hall 1,17.73,2253,-23.4,0.97,2134
2026-01-01 17:45:00,Open Arena,17.75,2200,-6.24,1.02,2154
2026-01-01 17:46:00,Hall 1,17.77,2170,-35.04,1.03,1994
2026-01-01 17:47:00,Hall 2,17.78,3573,-50.0,0.68,3324
2026-01-01 17:48:00,Hall 1,17.8,2179,-58.91,1.14,1863
2026-01-01 17:49:00,Open Arena,17.82,2206,-71.46,0.87,1845
2026-01-01 17:50:00,Open Arena,17.83,2253,-49.74,1.05,2013
2026-01-01 17:51:00,Open Arena,17.85,2178,-50.66,1.23,1901
2026-01-01 17:52:00,Hall 2,17.87,2157,-29.45,0.98,2000
2026-01-01 17:53:00,Hall 2,17.88,2248,-27.86,0.94,2132
2026-01-01 17:54:00,Hall 1,17.9,2127,-39.87,1.09,1920
2026-01-01 17:55:00,Hall 3,17.92,2150,-73.36,1.01,1774
2026-01-01 17:56:00,Hall 1,17.93,2245,-56.56,1.0,1940
2026-01-01 17:57:00,Hall 3,17.95,2129,-68.41,1.15,1787
2026-01-01 17:58:00,Hall 2,17.97,2219,-36.06,1.02,2059
2026-01-01 17:59:00,Hall 1,17.98,2055,-51.53,1.01,1816
2026-01-01 18:00:00,Open Arena,18.0,2060,-52.57,1.08,1792
2026-01-01 18:01:00,Hall 3,18.02,2075,-26.49,1.14,1933
2026-01-01 18:02:00,Hall 3,18.03,2159,-73.14,1.03,1824
2026-01-01 18:03:00,Hall 3,18.05,2106,-38.51,1.27,1930
2026-01-01 18:04:00,Hall 1,18.07,2096,-80.89,0.91,1690
2026-01-01 18:05:00,Hall 1,18.08,2170,-27.48,0.98,2040
2026-01-01 18:06:00,Hall 1,18.1,2185,-33.59,1.01,2024
2026-01-01 18:07:00,Hall 3,18.12,2099,-59.95,1.03,1776
2026-01-01 18:08:00,Open Arena,18.13,2028,-40.63,0.99,1802
2026-01-01 18:09:00,Hall 2,18.15,2092,-32.51,1.11,1910
2026-01-01 18:10:00,Hall 2,18.17,2018,-72.98,0.88,1627
2026-01-01 18:11:00,Open Arena,18.18,1989,-37.32,1.11,1816
2026-01-01 18:12:00,Hall 1,18.2,2106,-78.67,1.05,1703
2026-01-01 18:13:00,Hall 3,18.22,1951,-64.28,1.15,1622
2026-01-01 18:14:00,Hall 2,18.23,2058,-42.05,0.86,1862
2026-01-01 18:15:00,Open Arena,18.25,2027,-68.32,1.14,1728
2026-01-01 18:16:00,Hall 1,18.27,1958,-19.38,1.05,1855
2026-01-01 18:17:00,Hall 2,18.28,1949,-36.33,1.03,1786
2026-01-01 18:18:00,Open Arena,18.3,2004,-45.54,1.19,1761
2026-01-01 18:19:00,Open Arena,18.32,1875,-31.65,1.02,1695
2026-01-01 18:20:00,Hall 3,18.33,1969,-62.54,1.21,1670
2026-01-01 18:21:00,Open Arena,18.35,2067,-19.14,0.92,1976
2026-01-01 18:22:00,Hall 3,18.37,1991,-7.64,1.12,1964
2026-01-01 18:23:00,Hall 3,18.38,1832,-43.68,1.14,1602
2026-01-01 18:24:00,Open Arena,18.4,3241,-50.0,0.95,3004
2026-01-01 18:25:00,Hall 3,18.42,1954,-37.64,1.07,1764
2026-01-01 18:26:00,Hall 3,18.43,1905,-32.55,1.13,1724
2026-01-01 18:27:00,Open Arena,18.45,1868,-36.19,1.17,1690
2026-01-01 18:28:00,Hall 2,18.47,1927,-50.31,0.91,1681
2026-01-01 18:29:00,Hall 2,18.48,1851,-54.12,1.03,1580
2026-01-01 18:30:00,Hall 2,18.5,1839,-33.36,1.16,1669
2026-01-01 18:31:00,Hall 3,18.52,1882,-19.62,0.98,1788
2026-01-01 18:32:00,Hall 3,18.53,1923,-24.66,0.91,1808
2026-01-01 18:33:00,Open Arena,18.55,1806,-24.28,1.07,1705
2026-01-01 18:34:00,Hall 2,18.57,1702,-65.8,1.16,1371
2026-01-01 18:35:00,Hall 2,18.58,1724,-54.82,1.09,1437
2026-01-01 18:36:00,Hall 3,18.6,1701,-21.24,1.03,1583
2026-01-01 18:37:00,Open Arena,18.62,1797,-27.47,0.93,1668
2026-01-01 18:38:00,Hall 3,18.63,1718,-55.19,1.01,1434
